id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
15713,16974,RB,Jerome Ford,CLE,13.8,57.8,0.4,17.3,0.1,2.6,2.6,FleaFlicker,0.1,10.19,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB29,0.5,75.1,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,12975,RB,Joe Mixon,HOU,12.7,54.2,0.4,16.6,0.1,2.3,2.3,FleaFlicker,0.1,10.14,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB8,0.5,70.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15254,16246,RB,Najee Harris,PIT,15.7,63.1,0.4,9.2,0.1,1.3,1.3,FleaFlicker,0.1,10.05,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB26,0.5,72.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,16875,RB,Brian Robinson,WAS,14.6,59,0.3,15.8,0.1,2.2,2.2,FleaFlicker,0.1,9.91,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB20,0.4,74.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,14736,RB,Devin Singletary,NYG,14.9,61.8,0.3,15.2,0.1,2.2,2.2,FleaFlicker,0.1,9.9,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB27,0.4,77,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,15601,RB,D'Andre Swift,CHI,14,57.8,0.4,16.8,0.1,2.2,2.2,FleaFlicker,0.1,9.84,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB25,0.4,74.6,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15711,16890,RB,Kenneth Walker,SEA,12.4,58,0.4,12,0.1,1.6,1.6,FleaFlicker,0.1,9.82,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB15,0.5,70,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,16918,RB,Zamir White,LV,16.2,61.5,0.4,11.2,0,1.7,1.7,FleaFlicker,0.1,9.79,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB42,0.4,72.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15256,16282,RB,Javonte Williams,DEN,13.6,51.8,0.3,17.6,0.1,2.8,2.8,FleaFlicker,0.1,9.04,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB30,0.4,69.4,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,16361,RB,Chuba Hubbard,CAR,13.9,53.5,0.3,14.6,0.1,2.1,2.1,FleaFlicker,0.1,8.53,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB36,0.3,68.1,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,17667,RB,Zach Charbonnet,SEA,11.3,44.3,0.3,16.9,0.1,2.5,2.5,FleaFlicker,0.1,8.36,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB32,0.4,61.2,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16612,18932,RB,Carson Steele,KC,11.8,48.1,0.3,8,0,1.1,1.1,FleaFlicker,0,7.81,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB60,0.4,56.1,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,12025,RB,Ezekiel Elliott,DAL,10.7,39.2,0.3,13.4,0.1,2.1,2.1,FleaFlicker,0.1,7.62,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB40,0.4,52.6,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,12987,RB,D'Onta Foreman,CLE,11.7,46,0.3,7.3,0,1,1,FleaFlicker,0,7.23,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB65,0.3,53.3,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13404,13325,RB,Austin Ekeler,WAS,6.7,27,0.2,22.1,0.1,2.9,2.9,FleaFlicker,0.1,6.71,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB39,0.3,49.1,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,17137,RB,Jaylen Warren,PIT,7.4,33,0.2,17.5,0.1,2.6,2.6,FleaFlicker,0.1,6.55,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB31,0.3,50.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,15904,RB,Rico Dowdle,DAL,8.9,35.7,0.2,13.5,0.1,1.8,1.8,FleaFlicker,0,6.54,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB43,0.3,49.3,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,17624,RB,Tyjae Spears,TEN,7.7,30.8,0.2,18.4,0.1,2.5,2.5,FleaFlicker,0,6.4,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB44,0.3,49.2,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13850,14191,RB,Gus Edwards,LAC,10.7,43,0.3,4.2,0,0.5,0.5,FleaFlicker,0.1,6.36,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB37,0.3,47.2,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,17020,RB,Ty Chandler,MIN,9.1,35,0.2,10,0.1,1.5,1.5,FleaFlicker,0.1,6.26,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB46,0.3,45,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,13011,RB,Samaje Perine,KC,5.3,24.2,0.2,20.5,0.1,2.8,2.8,FleaFlicker,0.1,6.17,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB58,0.3,44.8,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16598,18479,RB,Bucky Irving,TB,9.4,37.9,0.2,9.8,0,1.4,1.4,FleaFlicker,0.1,6.09,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB48,0.2,47.6,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,18238,RB,Jaleel McLaughlin,DEN,7.5,31.2,0.2,15.1,0.1,2.3,2.3,FleaFlicker,0,5.99,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB49,0.2,46.3,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,14745,RB,Miles Sanders,CAR,9.1,36.7,0.2,9.5,0,1.4,1.4,FleaFlicker,0,5.62,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB75,0.2,46.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14223,14700,RB,Alexander Mattison,LV,7.5,27.2,0.2,13.8,0.1,2,2,FleaFlicker,0.1,5.6,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB57,0.3,40.9,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12447,11455,RB,Raheem Mostert,MIA,5.5,31.1,0.2,7.3,0,1.1,1.1,FleaFlicker,0.1,5.42,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB34,0.3,38.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,16993,RB,Tyler Allgeier,ATL,7.5,31.4,0.2,7.5,0.1,1,1,FleaFlicker,0,5.25,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB45,0.2,39,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,13040,RB,Jamaal Williams,NO,8,29.6,0.2,6.3,0,0.9,0.9,FleaFlicker,0,5.11,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB66,0.3,35.9,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,17756,RB,Chase Brown,CIN,6.2,25.6,0.2,12.2,0.1,1.5,1.5,FleaFlicker,0,5.07,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB41,0.2,37.7,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16596,18456,RB,Braelon Allen,NYJ,7.3,27.4,0.2,9.6,0.1,1.4,1.4,FleaFlicker,0,5.06,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB53,0.2,37.1,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,15591,RB,Antonio Gibson,NE,7.2,29.1,0.2,10,0,1.3,1.3,FleaFlicker,0.1,4.93,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB52,0.2,39.1,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,17625,RB,Tank Bigsby,JAC,7.7,30,0.2,5.2,0,0.8,0.8,FleaFlicker,0,4.66,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB56,0.2,35.2,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,15563,RB,Cam Akers,HOU,8.9,29,0.2,6.2,0,0.9,0.9,FleaFlicker,0,4.6,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB63,0.2,35.1,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16603,18460,RB,Ray Davis,BUF,5.2,20.4,0.1,6.5,0,0.9,0.9,FleaFlicker,0,3.75,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB50,0.2,26.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16594,18442,RB,Trey Benson,ARI,6,20.1,0.1,6.4,0,0.9,0.9,FleaFlicker,0,3.73,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB47,0.2,26.5,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15271,16552,RB,Khalil Herbert,CHI,5.9,22.8,0.1,5.3,0,0.7,0.7,FleaFlicker,0,3.71,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB54,0.2,28.1,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,14767,RB,Justice Hill,BAL,2.8,11.9,0.1,16,0.1,2.1,2.1,FleaFlicker,0,3.67,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB59,0.1,27.9,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,18234,RB,Emanuel Wilson,GB,4.6,19.4,0.1,6.2,0,0.9,0.9,FleaFlicker,0,3.54,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB71,0.2,25.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15717,16914,RB,Dameon Pierce,HOU,3.9,18.6,0.1,3.1,0,0.5,0.5,FleaFlicker,0,2.93,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB68,0.1,21.7,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16688,18482,RB,Isaac Guerendo,SF,4.7,16.7,0.1,2.2,0,0.3,0.3,FleaFlicker,0,2.77,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB82,0.1,18.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11367,9410,RB,Kyle Juszczyk,SF,1,4.2,0,14.2,0.1,1.6,1.6,FleaFlicker,0,2.58,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,18.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16747,18534,RB,Tyrone Tracy,NYG,2.9,10.8,0.1,6.5,0,1,1,FleaFlicker,0,2.31,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB61,0.1,17.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16593,18441,RB,Blake Corum,LAR,3.6,13.7,0.1,0.7,0,0.1,0.1,FleaFlicker,0,1.94,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB51,0.1,14.4,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,14842,RB,Ty Johnson,BUF,1.1,4.8,0,9.4,0.1,1.1,1.1,FleaFlicker,0,1.94,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB78,0.1,14.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,16480,RB,Kenneth Gainwell,PHI,2,9.1,0.1,5.4,0,0.7,0.7,FleaFlicker,0,1.91,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB70,0.1,14.5,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,18459,RB,Jaylen Wright,MIA,2.4,9.3,0.1,4.5,0,0.5,0.5,FleaFlicker,0,1.81,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB55,0.1,13.8,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,9317,RB,Cordarrelle Patterson,PIT,2.3,9.4,0.1,3.8,0,0.5,0.5,FleaFlicker,0,1.78,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB93,0.1,13.2,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15734,17007,RB,Keaontay Ingram,KC,2.4,9.5,0.1,2.2,0,0.3,0.3,FleaFlicker,0,1.69,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,11.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,17978,RB,Emari Demercado,ARI,0.8,5.4,0,6.9,0,1,1,FleaFlicker,0,1.63,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB85,0.1,12.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15726,17188,RB,Ronnie Rivers,LAR,1.8,7.5,0.1,4.5,0,0.6,0.6,FleaFlicker,0,1.61,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB83,0.1,12,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15257,16323,RB,Trey Sermon,IND,2.6,8.6,0.1,3,0,0.4,0.4,FleaFlicker,0,1.5,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB67,0.1,11.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,17759,RB,Deuce Vaughn,DAL,2.1,8.1,0.1,3,0,0.4,0.4,FleaFlicker,0,1.47,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB101,0.1,11.1,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,14810,RB,Travis Homer,CHI,1.7,6.2,0,3.8,0,0.5,0.5,FleaFlicker,0,1.28,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,9.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,14471,RB,Jeff Wilson,MIA,1.7,7.4,0.1,2,0,0.3,0.3,FleaFlicker,0,1.28,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB74,0.1,9.4,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13148,13581,RB,Dare Ogunbowale,HOU,0.8,2.8,0,6.2,0,0.9,0.9,FleaFlicker,0,1.12,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,11207,RB,Ameer Abdullah,LV,1.6,4.8,0,2.8,0,0.4,0.4,FleaFlicker,0,1.04,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,7.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16605,18548,RB,Jase McClellan,ATL,0,3.4,0,2.2,0,0.3,0.3,FleaFlicker,0,0.91,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,5.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15733,16909,RB,Pierre Strong,CLE,0.3,1.4,0,3,0,0.5,0.5,FleaFlicker,0,0.62,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB88,0,4.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,17716,RB,Roschon Johnson,CHI,0.1,1.9,0,1.8,0,0.2,0.2,FleaFlicker,0,0.57,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB76,0,3.7,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15708,breece-hall,RB,Breece Hall,NYJ,18.11,77.44,0.49,30.95,0.24,4.22,NA,NumberFire,NA,15.03,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78,23.28,#16,21,1,17.13,8600,1.99,19.36,7400,2.62,17.13,36,0.48,NA
15972,jordan-mason,RB,Jordan Mason,SF,20.31,89.53,0.7,11.94,0.11,1.99,NA,NumberFire,NA,14.82,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,23,#32,23,2,15.82,8300,1.91,16.92,6200,2.73,15.82,28,0.57,NA
16161,bijan-robinson,RB,Bijan Robinson,ATL,17.15,74.53,0.44,33.56,0.26,4.49,NA,NumberFire,NA,14.74,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59,22.89,#19,25,3,16.95,8500,1.99,19.37,7600,2.55,16.95,29,0.58,NA
13604,saquon-barkley,RB,Saquon Barkley,PHI,18.59,75.65,0.51,21.93,0.16,3.2,NA,NumberFire,NA,13.65,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,21.45,#2,31,4,15.24,8700,1.75,16.93,7700,2.2,15.24,36,0.42,NA
16167,devon-achane,RB,De'Von Achane,MIA,15.53,72.66,0.57,23.61,0.11,3.57,NA,NumberFire,NA,13.62,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,21.41,#6,32,5,15.39,7700,2,17.25,7000,2.46,15.39,32,0.48,NA
14802,jonathan-taylor,RB,Jonathan Taylor,IND,18.88,85.8,0.57,12.01,0.08,1.52,NA,NumberFire,NA,13.48,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,21.22,#4,33,6,14.24,8000,1.78,15.11,7300,2.07,14.24,33,0.43,NA
15710,kyren-williams,RB,Kyren Williams,LA,17.91,77.97,0.5,19.73,0.11,2.75,NA,NumberFire,NA,13.21,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,20.86,#18,35,7,14.59,7500,1.95,16.08,7100,2.26,14.59,29,0.5,NA
12626,derrick-henry,RB,Derrick Henry,BAL,17.11,72.5,0.63,12.99,0.08,1.42,NA,NumberFire,NA,12.82,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.34,#21,37,8,13.54,7800,1.74,14.25,6500,2.19,13.54,28,0.48,NA
13132,alvin-kamara,RB,Alvin Kamara,NO,13.69,56,0.45,27.2,0.24,4.3,NA,NumberFire,NA,12.48,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,19.89,#29,39,9,14.65,8400,1.74,16.8,7500,2.24,14.65,35,0.42,NA
15259,rhamondre-stevenson,RB,Rhamondre Stevenson,NE,16.84,73.62,0.39,21.53,0.1,2.95,NA,NumberFire,NA,12.2,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,19.52,#26,43,10,13.69,6900,1.98,15.31,6300,2.43,13.69,29,0.47,NA
14085,tony-pollard,RB,Tony Pollard,TEN,16.18,75.47,0.47,14.23,0.08,1.98,NA,NumberFire,NA,12.12,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,19.42,#20,45,11,13.1,6800,1.93,14.18,6000,2.36,13.1,28,0.47,NA
16162,jahmyr-gibbs,RB,Jahmyr Gibbs,DET,11.78,52.96,0.45,25.79,0.26,3.98,NA,NumberFire,NA,12,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,19.26,#22,46,12,14.03,7900,1.78,16.09,6800,2.37,14.03,29,0.48,NA
13146,james-conner,RB,James Conner,ARI,15.87,65.44,0.57,14.43,0.09,1.95,NA,NumberFire,NA,11.91,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,19.14,#23,47,13,12.86,7400,1.74,13.88,6600,2.1,12.86,32,0.4,NA
15253,travis-etienne,RB,Travis Etienne,JAC,13.86,59.69,0.44,24.81,0.13,3.2,NA,NumberFire,NA,11.82,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,19.02,#7,48,14,13.45,7000,1.92,15.08,7000,2.15,13.45,NA,NA,NA
14073,josh-jacobs,RB,Josh Jacobs,GB,17.53,74.29,0.46,13.9,0.06,1.87,NA,NumberFire,NA,11.62,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49,18.75,#8,50,15,12.55,7300,1.72,13.66,6700,2.04,12.55,28,0.45,NA
14798,zack-moss,RB,Zack Moss,CIN,14.77,63.29,0.49,14.57,0.13,2.06,NA,NumberFire,NA,11.51,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,18.61,#31,51,16,12.54,6100,2.06,13.58,5600,2.43,12.54,20,0.63,NA
15721,rachaad-white,RB,Rachaad White,TB,13.43,54.49,0.37,25.61,0.19,3.42,NA,NumberFire,NA,11.23,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.23,#12,54,17,12.96,7000,1.85,14.75,6100,2.42,12.96,26,0.5,NA
15715,james-cook,RB,James Cook,BUF,13.29,59.57,0.35,22.57,0.14,2.58,NA,NumberFire,NA,10.97,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,17.89,#14,56,18,12.22,8100,1.51,13.63,6800,2,12.22,30,0.41,NA
14797,d-andre-swift,RB,D'Andre Swift,CHI,14.16,62.24,0.47,13.75,0.09,1.93,NA,NumberFire,NA,10.77,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,17.62,#28,57,19,11.74,6300,1.86,12.81,5600,2.29,11.74,20,0.59,NA
14080,devin-singletary,RB,Devin Singletary,NYG,15.9,67.94,0.39,13.23,0.06,2.28,NA,NumberFire,NA,10.72,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,17.56,#15,58,20,11.82,6000,1.97,13.04,5700,2.29,11.82,25,0.47,NA
15713,jerome-ford,RB,Jerome Ford,CLE,13.42,57.24,0.38,16.12,0.13,2.5,NA,NumberFire,NA,10.33,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,17.04,#27,60,21,11.61,6500,1.79,12.89,5800,2.22,11.61,23,0.5,NA
15261,chuba-hubbard,RB,Chuba Hubbard,CAR,15.37,62.1,0.32,16.08,0.06,2.23,NA,NumberFire,NA,10.08,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45,16.71,#11,64,22,11.17,5800,1.93,12.32,5200,2.37,11.17,18,0.62,NA
