player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Jefferson, Van",WR,LAR,NA,3.7,2.1,28,NA,NA,0.1,NA,1,NA,0.1,0,3.9,NA,NA,FantasySharks,14858,SFO,0.6,0,0,0,0,0,0.1,2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,3.6,2.6,32,NA,NA,0.1,NA,0,NA,0,0,3.9,NA,NA,FantasySharks,15109,@HOU,0.4,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,NEP,NA,3.7,2.2,32,NA,NA,0.1,NA,1,NA,0,0.2,3.7,NA,NA,FantasySharks,12181,@NYJ,0.3,0,0,0.1,0,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,DAL,NA,5.2,3,37,NA,NA,0.1,NA,0,NA,0,0.1,3.7,NA,NA,FantasySharks,13172,CHI,0.9,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,3.7,2.4,31,NA,NA,0.1,NA,2,NA,0,0.1,3.6,NA,NA,FantasySharks,13066,MIA,0.3,0,0,0,0,0,0,5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bourne, Kendrick",WR,NEP,NA,2.7,2,27,NA,NA,0.1,NA,3,NA,0,0,3.5,NA,NA,FantasySharks,13418,@NYJ,0.3,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,3.4,1.9,27,NA,NA,0.1,NA,-0.1,NA,0,0,3.5,NA,NA,FantasySharks,14992,PIT,0.5,0,0,0,0,0,0.1,8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green, A.J.",WR,ARI,NA,5.2,2.8,32,NA,NA,0,NA,-0.1,NA,0,0,3.4,NA,NA,FantasySharks,10261,@MIN,0.7,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,3.6,2.2,25,NA,NA,0.1,NA,0,NA,0,0,3.3,NA,NA,FantasySharks,14860,@LAR,0.4,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,2.8,1.5,22,NA,NA,0.1,NA,2,NA,0,0,2.9,NA,NA,FantasySharks,13637,@DAL,0.4,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Byrd, Damiere",WR,ATL,NA,3.1,1.7,24,NA,NA,0.1,NA,0,NA,0,0,2.9,NA,NA,FantasySharks,12464,CAR,0.2,0,0,0,0,0,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pettis, Dante",WR,CHI,NA,2,1,16,NA,NA,0.2,NA,1,NA,0,0,2.8,NA,NA,FantasySharks,13634,@DAL,0.3,0,0,0,0,0.1,0.1,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.3,1.3,13,NA,NA,0.1,NA,3,NA,0,0,2.6,NA,NA,FantasySharks,13308,DEN,0.3,0.1,0,0,0,0,0,26,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,2.7,1.7,20,NA,NA,0,NA,1,NA,0.1,0,2.6,NA,NA,FantasySharks,15789,@BUF,0.4,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hamler, KJ",WR,DEN,NA,2.9,1.3,22,NA,NA,0,NA,1,NA,0,0,2.5,NA,NA,FantasySharks,14837,@JAC,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perriman, Breshad",WR,TBB,NA,2.6,1.6,19,NA,NA,0.1,NA,0,NA,0,0.1,2.5,NA,NA,FantasySharks,12197,BAL,0.2,0,0,0.1,0,0,0,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,4.3,2.4,22,NA,NA,0,NA,1,NA,0,0,2.4,NA,NA,FantasySharks,14838,@ATL,0.4,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,ARI,NA,3.5,1.6,19,NA,NA,0.1,NA,1,NA,0,0.1,2.4,NA,NA,FantasySharks,12930,@MIN,0.2,0.1,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,3.1,1.5,19,NA,NA,0.1,NA,1,NA,0,0,2.4,NA,NA,FantasySharks,13652,@DET,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,SFO,NA,2.4,1.5,16,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,13641,@LAR,0.4,0.1,0,0,0,0,0,26,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,HOU,NA,2,1,15,NA,NA,0.1,NA,0,NA,0,0,2.2,NA,NA,FantasySharks,12188,TEN,0.2,0,0,0.1,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,2.5,1.5,18,NA,NA,0,NA,1,NA,0,0,2,NA,NA,FantasySharks,15761,GBP,0.3,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,BAL,NA,3.4,1.7,15,NA,NA,0.1,NA,0,NA,0,0,2,NA,NA,FantasySharks,12785,@TBB,0.3,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,2.1,1.5,12,NA,NA,0.1,NA,2,NA,0,0,2,NA,NA,FantasySharks,14108,@MIN,0.3,0.1,0,0,0,0,0,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,1.6,0.6,12,NA,NA,0.1,NA,-0.1,NA,0,0,2,NA,NA,FantasySharks,15292,@IND,0.2,0,0,0,0.1,0,0.1,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,NYG,NA,3.4,1.7,15,NA,NA,0,NA,2,NA,0,0,1.7,NA,NA,FantasySharks,15289,@SEA,0.5,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Velus",WR,CHI,NA,2.2,1.1,11,NA,NA,0.1,NA,2,NA,0,0,1.7,NA,NA,FantasySharks,15767,@DAL,0.3,0.1,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Marcus",WR,NYG,NA,2.6,1.4,16,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,13387,@SEA,0.2,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Scott",WR,TBB,NA,3.3,1.4,13,NA,NA,0,NA,2,NA,0,0,1.6,NA,NA,FantasySharks,14280,BAL,0.2,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Jeff",WR,NYJ,NA,2,1.1,14,NA,NA,0,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,14561,NEP,0.1,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Cam",WR,WAS,NA,2.1,1,12,NA,NA,0.1,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,13895,@IND,0.4,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,MIA,NA,2.4,1.3,13,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,13893,@DET,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cole, Keelan",WR,LVR,NA,2.1,0.8,12,NA,NA,0,NA,2,NA,0,0,1.3,NA,NA,FantasySharks,13412,@NOS,0.3,0,0,0,0,0,0,11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bell, David",WR,CLE,NA,2.1,1.3,13,NA,NA,0,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,15758,CIN,0.2,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patmon, Dezmon",WR,IND,NA,1.1,0.5,6,NA,NA,0.1,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,14998,WAS,0.3,0,0.1,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strachan, Mike",WR,IND,NA,1.9,0.9,13,NA,NA,0,NA,0,NA,0,0,1.3,NA,NA,FantasySharks,15478,WAS,0.2,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagor, Jalen",WR,MIN,NA,1.3,0.7,4,NA,NA,0.1,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,14839,ARI,0.2,0.1,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James, Richie",WR,NYG,NA,1.8,1.3,12,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,13724,@SEA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eskridge, D'Wayne",WR,SEA,NA,1.8,1,8,NA,NA,0,NA,2,NA,0,0,1.2,NA,NA,FantasySharks,15302,NYG,0.3,0,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humphrey, Lil'Jordan",WR,NEP,NA,1,0.6,10,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,14118,@NYJ,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,CHI,NA,1.2,0.7,10,NA,NA,0.1,NA,-0.1,NA,0,0,1.2,NA,NA,FantasySharks,13863,@DAL,0.1,0,0,0,0,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Shi",WR,CAR,NA,2.1,0.9,11,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,15298,@ATL,0.2,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Tyler",WR,HOU,NA,2.4,1.3,11,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,14864,TEN,0.3,0,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMath, Racey",WR,TEN,NA,1.5,0.8,8,NA,NA,0.1,NA,1,NA,0,0,1.1,NA,NA,FantasySharks,15313,@HOU,0.3,0,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Sammy",WR,GBP,NA,1.5,0.8,11,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,11670,@BUF,0.1,0,0,0,0,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodgers, Amari",WR,GBP,NA,2.1,1,11,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,15297,@BUF,0.3,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turner, Malik",WR,SFO,NA,0.6,0.3,7,NA,NA,0.1,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,13669,@LAR,0.2,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Rashard",WR,CAR,NA,2.2,0.9,11,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,12656,@ATL,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atwell, Tutu",WR,LAR,NA,1.4,0.7,9,NA,NA,0,NA,2,NA,0,0,1.1,NA,NA,FantasySharks,15301,SFO,0.4,0,0,0,0,0,0,12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, James",WR,DAL,NA,1.6,0.7,9,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,13631,CHI,0.2,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollister, Cody",WR,TEN,NA,1.7,1.1,11,NA,NA,0,NA,0.1,NA,0,0.1,1.1,NA,NA,FantasySharks,13851,@HOU,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schwartz, Anthony",WR,CLE,NA,0.8,0.4,5,NA,NA,0.1,NA,2,NA,0,0,1,NA,NA,FantasySharks,15296,CIN,0.1,0,0,0,0,0,0,13,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,PHI,NA,1.9,1.2,10,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,13488,PIT,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Proche, James",WR,BAL,NA,1.4,0.8,10,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,14848,@TBB,0.1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Bryan",WR,ATL,NA,1.4,0.7,7,NA,NA,0.1,NA,0,NA,0,0,1,NA,NA,FantasySharks,14844,CAR,0.4,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milne, Dax",WR,WAS,NA,1.2,0.6,7,NA,NA,0,NA,1,NA,0,0.1,0.9,NA,NA,FantasySharks,15326,@IND,0.1,0,0,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,0.4,0.2,1,NA,NA,0.1,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,13862,@DET,0.3,0.1,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hinton, Kendall",WR,DEN,NA,0.8,0.6,8,NA,NA,0,NA,0.1,NA,0,0,0.9,NA,NA,FantasySharks,15183,@JAC,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, DeSean",WR,BAL,NA,1.1,0.6,9,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,9075,@TBB,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Denzel",WR,NYJ,NA,2,0.6,7,NA,NA,0,NA,1,NA,0,0,0.8,NA,NA,FantasySharks,14846,NEP,0.2,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,LAR,NA,0.9,0.7,6,NA,NA,0,NA,1,NA,0,0,0.7,NA,NA,FantasySharks,13910,SFO,0.4,0,0,0,0,0,0,23,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kennedy, Tom",WR,DET,NA,1.7,0.7,7,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,14503,MIA,0.3,0,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Mike",WR,CIN,NA,0.5,0.3,5,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,12675,@CLE,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sills, David",WR,NYG,NA,1.3,0.7,7,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,14110,@SEA,0.2,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tolbert, Jalen",WR,DAL,NA,1.4,0.6,6,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,15788,CHI,0.2,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Montrell",WR,DEN,NA,0.9,0.4,3,NA,NA,0,NA,3,NA,0,0,0.6,NA,NA,FantasySharks,15900,@JAC,0.1,0,0,0,0,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kumerow, Jake",WR,BUF,NA,0.9,0.4,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12443,GBP,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinsey, Mason",WR,TEN,NA,1.2,0.6,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,15535,@HOU,0.3,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harry, N'Keal",WR,CHI,NA,1,0.3,4,NA,NA,0,NA,-0.2,NA,0,0,0.4,NA,NA,FantasySharks,14101,@DAL,0,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boykin, Miles",WR,PIT,NA,0.8,0.3,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,14125,@PHI,0,0,0,0,0,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Trent",WR,CIN,NA,0.2,0.1,1,NA,NA,0,NA,0.1,NA,0,0,0.3,NA,NA,FantasySharks,13316,@CLE,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallace, Tylan",WR,BAL,NA,0.7,0.3,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,15285,@TBB,0.1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Michael",WR,CLE,NA,0.8,0.2,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,15792,CIN,0,0,0,0,0,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coutee, Keke",WR,IND,NA,0.9,0.3,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,13662,WAS,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Danny",WR,SFO,NA,1.6,0.3,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15782,@LAR,0,0,0,0,0,0,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hart, Penny",WR,SEA,NA,0.5,0.2,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,14316,NYG,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Steven",WR,PIT,NA,0.5,0.4,2,NA,NA,0,NA,1,NA,0,0,0.2,NA,NA,FantasySharks,14613,@PHI,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nailor, Jalen",WR,MIN,NA,0.1,0.1,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15786,ARI,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slater, Matt",WR,NEP,NA,0.1,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,9200,@NYJ,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,0.6,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16005,DEN,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
