player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int
"Bourne, Kendrick",WR,NEP,NA,2.7,1.8,24,NA,NA,0.1,NA,3,NA,0,0,3.2,NA,NA,FantasySharks,13418,IND,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Sammy",WR,GBP,NA,3.4,1.9,29,NA,NA,0,NA,1,NA,0.1,0,3.2,NA,NA,FantasySharks,11670,@DET,0.3,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,HOU,NA,3.2,1.8,21,NA,NA,0.2,NA,0,NA,0,0,3.2,NA,NA,FantasySharks,12773,PHI,0.4,0,0.1,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.7,1.6,15,NA,NA,0.2,NA,4,NA,0,0,3.1,NA,NA,FantasySharks,13308,LVR,0.4,0.2,0,0,0,0,0,30,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,3.6,2.5,22,NA,NA,0.1,NA,0,NA,0,0,2.8,NA,NA,FantasySharks,14108,SEA,0.4,0.1,0,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,3.1,1.5,21,NA,NA,0.1,NA,2,NA,0,0,2.8,NA,NA,FantasySharks,13637,MIA,0.4,0,0.1,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Julio",WR,TBB,NA,2.9,1.5,18,NA,NA,0.1,NA,1,NA,0,0,2.8,NA,NA,FantasySharks,10271,LAR,0.7,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,2.5,1.4,20,NA,NA,0.1,NA,-0.1,NA,0,0,2.5,NA,NA,FantasySharks,14992,@HOU,0.3,0,0,0,0,0,0.1,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodge, KhaDarel",WR,ATL,NA,2.4,1.6,23,NA,NA,0,NA,0.1,NA,0,0,2.5,NA,NA,FantasySharks,13963,LAC,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Byrd, Damiere",WR,ATL,NA,2.2,1,16,NA,NA,0.1,NA,0,NA,0,0,2.5,NA,NA,FantasySharks,12464,LAC,0.3,0,0,0,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,1.9,0.7,14,NA,NA,0.2,NA,-0.1,NA,0,0,2.4,NA,NA,FantasySharks,15292,MIN,0.2,0,0,0,0.1,0,0.1,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,3.3,2.1,22,NA,NA,0,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,15491,@TBB,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,3.7,2.3,19,NA,NA,0,NA,0,NA,0,0,2,NA,NA,FantasySharks,14838,@CIN,0.3,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,MIA,NA,2.5,1.3,15,NA,NA,0.1,NA,0,NA,0,0,2,NA,NA,FantasySharks,13893,@CHI,0.4,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Proche, James",WR,BAL,NA,3.3,1.9,19,NA,NA,0,NA,1,NA,0,0,2,NA,NA,FantasySharks,14848,@NOS,0.3,0,0,0,0,0,0,16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green, A.J.",WR,ARI,NA,4,1.9,18,NA,NA,0,NA,0,NA,0,0,1.9,NA,NA,FantasySharks,10261,SEA,0.5,0,0,0,0,0,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pettis, Dante",WR,CHI,NA,2.9,1.2,12,NA,NA,0.1,NA,1,NA,0,0,1.9,NA,NA,FantasySharks,13634,MIA,0.4,0,0,0,0,0,0.1,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sims, Cam",WR,WAS,NA,2.5,1.3,15,NA,NA,0.1,NA,0,NA,0,0,1.9,NA,NA,FantasySharks,13895,MIN,0.4,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harry, N'Keal",WR,CHI,NA,1.6,0.7,9,NA,NA,0.2,NA,-0.1,NA,0,0,1.9,NA,NA,FantasySharks,14101,MIA,0.2,0,0.2,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaheed, Rashid",WR,NOS,NA,0.3,0.1,3,NA,NA,0.1,NA,2,NA,0.2,0,1.9,NA,NA,FantasySharks,16080,BAL,0,0,0,0,0,0,0.1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Velus",WR,CHI,NA,1.5,0.7,6,NA,NA,0.1,NA,4,NA,0,0,1.8,NA,NA,FantasySharks,15767,MIA,0.4,0.1,0,0,0,0,0,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,PHI,NA,1.6,1.1,12,NA,NA,0.1,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,13488,@HOU,0.1,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,HOU,NA,1.5,0.7,12,NA,NA,0.1,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,12188,PHI,0.1,0,0,0.1,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, Robbie",WR,ARI,NA,3,1.2,14,NA,NA,0.1,NA,0,NA,0,0.1,1.8,NA,NA,FantasySharks,12930,SEA,0.2,0.1,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,2.3,1.3,15,NA,NA,0,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,15761,@NYJ,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perriman, Breshad",WR,TBB,NA,1.9,1.2,14,NA,NA,0.1,NA,0.1,NA,0,0.1,1.7,NA,NA,FantasySharks,12197,LAR,0.2,0,0,0.1,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,2,1.2,8,NA,NA,0,NA,2,NA,0.1,0,1.7,NA,NA,FantasySharks,15789,@DET,0.4,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Skyy",WR,KCC,NA,2.1,1.1,16,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,15766,TEN,0,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,2.2,1.3,14,NA,NA,0.1,NA,0,NA,0,0.1,1.6,NA,NA,FantasySharks,13652,@CHI,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Denzel",WR,NYJ,NA,2.1,0.8,14,NA,NA,0,NA,1,NA,0,0,1.5,NA,NA,FantasySharks,14846,BUF,0.2,0,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bandy, Michael",WR,LAC,NA,2.5,1.5,15,NA,NA,0,NA,-0.2,NA,0,0,1.5,NA,NA,FantasySharks,15671,@ATL,0.3,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Jeff",WR,NYJ,NA,1.9,0.9,12,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,14561,BUF,0.1,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollister, Cody",WR,TEN,NA,2.1,1,12,NA,NA,0,NA,1,NA,0,0,1.4,NA,NA,FantasySharks,13851,@KCC,0.3,0,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cole, Keelan",WR,LVR,NA,2.3,0.9,13,NA,NA,0,NA,1,NA,0,0,1.4,NA,NA,FantasySharks,13412,@JAC,0.3,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Scott",WR,TBB,NA,2.7,1.3,11,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,14280,LAR,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagor, Jalen",WR,MIN,NA,1.3,0.7,4,NA,NA,0.1,NA,1,NA,0,0,1.2,NA,NA,FantasySharks,14839,@WAS,0.2,0.1,0,0,0,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Bryan",WR,ATL,NA,1.7,0.8,6,NA,NA,0.1,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,14844,LAC,0.5,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eskridge, D'Wayne",WR,SEA,NA,1.9,1,8,NA,NA,0,NA,2,NA,0,0,1.2,NA,NA,FantasySharks,15302,@ARI,0.4,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,CHI,NA,1.4,0.7,9,NA,NA,0,NA,-0.1,NA,0,0,1.1,NA,NA,FantasySharks,13863,MIA,0.1,0,0,0,0,0,0,17,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humphrey, Lil'Jordan",WR,NEP,NA,1,0.6,9,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,14118,IND,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milne, Dax",WR,WAS,NA,1.5,0.7,8,NA,NA,0,NA,2,NA,0,0,1.1,NA,NA,FantasySharks,15326,MIN,0.1,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McMath, Racey",WR,TEN,NA,1.6,0.8,8,NA,NA,0.1,NA,1,NA,0,0,1.1,NA,NA,FantasySharks,15313,@KCC,0.3,0.1,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rodgers, Amari",WR,GBP,NA,1.8,1,10,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,15297,@DET,0.2,0,0,0,0,0,0,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patmon, Dezmon",WR,IND,NA,0.9,0.4,5,NA,NA,0.1,NA,1,NA,0,0,1.1,NA,NA,FantasySharks,14998,@NEP,0.2,0,0.1,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strachan, Mike",WR,IND,NA,1.5,0.7,10,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,15478,@NEP,0.2,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Shi",WR,CAR,NA,1.7,0.7,9,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,15298,@CIN,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, DeSean",WR,BAL,NA,1.4,0.7,9,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,9075,@NOS,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conley, Chris",WR,TEN,NA,1.7,0.8,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,12257,@KCC,0.2,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kennedy, Tom",WR,DET,NA,1.8,0.8,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,14503,GBP,0.3,0,0,0,0,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Justin",WR,KCC,NA,0.6,0.1,2,NA,NA,0.1,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,13776,TEN,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,0.3,0.1,1,NA,NA,0.1,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,13862,@CHI,0.2,0.1,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Rashard",WR,CAR,NA,1.6,0.4,6,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,12656,@CIN,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toure, Samori",WR,GBP,NA,0.4,0.2,3,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,15841,@DET,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodgins, Isaiah",WR,BUF,NA,1.2,0.5,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,14849,@NYJ,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kumerow, Jake",WR,BUF,NA,1,0.4,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12443,@NYJ,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,KCC,NA,1.7,0.5,3,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,15289,TEN,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atwell, Tutu",WR,LAR,NA,0.6,0.2,3,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,15301,@TBB,0,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,LAR,NA,0.6,0.3,2,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,13910,@TBB,0.2,0,0,0,0,0,0,16,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Jason",WR,LAC,NA,0.5,0.2,2,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,14545,@ATL,0,0,0,0,0,0,0,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berryhill, Stanley",WR,DET,NA,0.5,0.2,2,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,16096,GBP,0.1,0,0,0,0,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thornton, Tyquan",WR,NEP,NA,0.8,0.2,3,NA,NA,0,NA,0.1,NA,0,0,0.3,NA,NA,FantasySharks,15787,IND,0,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hart, Penny",WR,SEA,NA,0.6,0.2,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14316,@ARI,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kinsey, Mason",WR,TEN,NA,0.8,0.2,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15535,@KCC,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallace, Tylan",WR,BAL,NA,0.3,0.1,1,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15285,@NOS,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darby, Frank",WR,ATL,NA,0.4,0.1,2,NA,NA,0,NA,0.1,NA,0,0,0.2,NA,NA,FantasySharks,15304,LAC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nailor, Jalen",WR,MIN,NA,0.1,0.1,2,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,15786,@WAS,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Trent",WR,CIN,NA,0.2,0.1,1,NA,NA,0,NA,0,NA,0,0,0.2,NA,NA,FantasySharks,13316,CAR,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turner, DJ",WR,LVR,NA,0.2,0,0,NA,NA,0,NA,2,NA,0,0,0.2,NA,NA,FantasySharks,15995,@JAC,0.1,0,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morgan, Stanley",WR,CIN,NA,0.3,0.1,1,NA,NA,0,NA,0.1,NA,0,0,0.2,NA,NA,FantasySharks,14131,CAR,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,0.7,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16005,LVR,0.1,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coutee, Keke",WR,IND,NA,0.7,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,13662,@NEP,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coulter, Isaiah",WR,CHI,NA,0.6,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,14972,MIA,0,0,0,0,0,0,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Dareke",WR,SEA,NA,0.8,0.1,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,15941,@ARI,0.1,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,8.3,8.3,95.7,NA,NA,1,0.7,6.8,NA,0.1,0.1,16.73,NA,12970,FleaFlicker,13164,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR2,1.1,102.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,6.6,6.6,96.6,NA,NA,1,0.2,1.2,NA,0,0.1,15.92,NA,15540,FleaFlicker,14836,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR1,1,97.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,7.3,7.3,93.1,NA,NA,1,0,0,NA,0,0.1,15.19,NA,11329,FleaFlicker,12186,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR3,1,93.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,5.4,5.4,88.7,NA,NA,1,0,0.3,NA,0,0.1,14.8,NA,14694,FleaFlicker,14104,@HOUThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR5,1,89,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,6.4,6.4,83.8,NA,NA,1,0.4,1.2,NA,0,0.1,14.46,NA,10295,FleaFlicker,11675,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR6,1,85,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
